ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region
TJK,2022,7.62917423,5.71509790420532,66.8418998393555,5.79421378239517,61.0476860569603,71.562,23.1,11.270948,390.56555,1052.17949484894,65.4355115893577,10.1350716735332,10182222.0,Lower middle income,Europe & Central Asia
TJK,2021,8.37504482,5.70163345336914,66.3779272694554,5.55671015702636,60.8212171124291,69.594,23.2,11.270948,390.56555,896.748053372182,71.825937435383,10.8842527872508,9966908.0,Lower middle income,Europe & Central Asia
TJK,2020,8.8903532,5.73725271224976,65.849974933617,5.4068196552424,60.4431552783746,68.605,23.2,11.288484,390.56555,834.311715460625,55.7491040194954,11.5680045927562,9749310.0,Lower middle income,Europe & Central Asia
TJK,2019,6.9476676,5.48427629470825,65.3067752248518,5.26711186901552,60.0396633558363,70.962,23.3,11.332322,444.44235,871.022372934846,56.0450159145896,11.154496661602,9529966.0,Lower middle income,Europe & Central Asia
TJK,2018,7.01381588,5.38508749008179,64.8775137072655,5.11527105673535,59.7622426505301,70.737,23.4,11.376162,444.44235,834.288404578801,55.8461114113303,11.2210663784563,9307333.0,Lower middle income,Europe & Central Asia
TJK,2017,6.85399008,5.54471778869629,64.645778430695,4.99800579181119,59.6477726388838,70.524,23.7,11.42,444.0,829.45714764957,53.7861046057767,11.3864820445011,9085946.0,Lower middle income,Europe & Central Asia
TJK,2016,6.96349716,5.73094129562378,64.6316867686227,4.9141237232669,59.7175630453558,69.982,24.1,11.38353,444.0,788.710481734485,55.7246446907573,11.7568255694895,8865631.0,Lower middle income,Europe & Central Asia
TJK,2015,6.90735912,4.96774005889893,64.6546579324183,4.86589751487662,59.7887604175417,69.665,24.7,11.347059,444.0,956.916310930656,49.9378160689555,11.5589531129237,8643840.0,Lower middle income,Europe & Central Asia
TJK,2014,6.6654973,5.59398889541626,64.7981575112711,4.8605713279806,59.9375861832905,69.697,25.4,11.310588,444.0,1081.54402932039,54.6071596053705,14.0398407791244,8425552.0,Lower middle income,Europe & Central Asia
TJK,2013,6.53226423,5.29397630691528,65.215142797166,4.90094399185418,60.3141988053118,69.579,26.3,11.274117,444.0,1028.19704279396,71.7437428882341,13.2973252306821,8216724.0,Lower middle income,Europe & Central Asia
TJK,2012,5.98185873,4.01803016662598,65.7413184753698,4.99222695110559,60.7490915242642,69.13,27.2,11.237647,444.0,952.452819695469,83.1759445401528,12.8418194236667,8014084.0,Lower middle income,Europe & Central Asia
TJK,2011,5.85971785,3.93511009216309,66.1456733097743,5.12823507254236,61.017438237232,68.698,28.4,11.201177,444.0,833.601978202852,79.7842446734572,13.6533083259342,7824785.0,Lower middle income,Europe & Central Asia
TJK,2010,5.73543453,4.00675010681152,66.671879604656,5.30913775028909,61.3627418543669,68.37,29.9,11.164706,444.0,737.338883219356,73.493044509473,11.3267036600815,7652141.0,Lower middle income,Europe & Central Asia
TJK,2009,5.85579777,4.0983099937439,67.5572053751767,5.53230432371501,62.0249010514617,68.248,31.5,11.128236,444.0,664.795655734657,85.9781370434108,12.4623700220569,7490230.0,Lower middle income,Europe & Central Asia
TJK,2008,5.91206694,3.45983004570007,68.5822066610905,5.76311431328797,62.8190923478025,67.924,33.4,11.091764,444.0,703.327375898643,114.480149093579,9.33359688258881,7338403.0,Lower middle income,Europe & Central Asia
TJK,2007,5.54050112,3.41326999664307,69.7592546755616,5.96883422954016,63.7904204460215,67.405,35.7,11.055294,444.0,516.997210618914,145.528099715723,8.90397051013714,7194477.0,Lower middle income,Europe & Central Asia
TJK,2006,5.03254795,3.40350008010864,71.2602403323497,6.13257590464358,65.1276644277062,66.997,38.3,11.018824,444.0,401.018403316427,141.153912074728,11.1042077298826,7057566.0,Lower middle income,Europe & Central Asia
TJK,2005,5.21024704,3.51213002204895,73.0961466114903,6.25683507457184,66.8393115369185,66.531,41.4,10.982353,444.0,333.927150941684,126.994699303416,14.600505092554,6924720.0,Lower middle income,Europe & Central Asia
TJK,2004,4.79911184,2.77203011512756,75.0763673677751,6.34795365361907,68.7284137141561,66.604,44.8,10.945883,444.0,305.745158587502,128.338170674363,11.784735621747,6790547.0,Lower middle income,Europe & Central Asia
TJK,2003,4.70218658,2.42078995704651,77.2114992826189,6.42191164834779,70.7895876342711,65.874,48.7,10.909412,444.0,233.58124845289,137.669592976856,8.26426891250473,6658575.0,Lower middle income,Europe & Central Asia
TJK,2002,4.43647242,2.77578997612,79.6141838620057,6.50227045298239,73.1119134090233,64.898,53.0,10.872941,444.0,186.951638285222,138.6839688324,8.59882677095369,6531669.0,Lower middle income,Europe & Central Asia
TJK,2001,4.57802534,2.37659001350403,82.1958494099529,6.5927291453224,75.6031202646305,64.197,57.5,10.836471,444.0,168.676285365186,146.657305562056,8.65901006318746,6407377.0,Lower middle income,Europe & Central Asia
TJK,2000,4.26492405,2.32871007919312,84.8141091599029,6.68737691405355,78.1267322458493,63.542,62.2,10.8,444.0,136.925716400723,175.351206134214,8.290675547098,6284735.0,Lower middle income,Europe & Central Asia
THA,2022,5.35470581,2.61187028884888,41.9038541372374,20.0038807513821,21.8999733858553,75.291,8.3,9.04,426.59998,6909.35997481451,132.856382043634,17.7225759098493,71735329.0,Upper middle income,East Asia & Pacific
THA,2021,5.15337038,2.98212432861328,41.4084358543198,19.0788682890423,22.3295675652775,77.606,8.5,8.926666,426.59998,7058.0694998852,117.144503626655,18.2313164483352,71727332.0,Upper middle income,East Asia & Pacific
THA,2020,4.35724688,3.15314173698425,40.974368915158,18.1828532318187,22.7915156833393,77.331,8.8,8.8133335,426.59998,6985.64393892574,97.8007432465178,17.7948874074302,71641484.0,Upper middle income,East Asia & Pacific
THA,2019,3.78911877,3.02221417427063,40.607794056073,17.3351890927991,23.2726049632739,77.197,9.1,8.7,436.4975,7605.69657797759,109.689514715166,16.1693520358071,71522271.0,Upper middle income,East Asia & Pacific
THA,2018,3.87040329,3.19769406318665,40.3013405116213,16.5321700852304,23.7691704263909,77.19,9.4,8.37,436.4975,7099.77650081458,120.841864730984,16.1739664282364,71376079.0,Upper middle income,East Asia & Pacific
THA,2017,3.85276842,3.46532154083252,40.0618541912691,15.7793632430084,24.2824909482607,76.989,9.6,8.344999,436.0,6413.09182530343,120.891427433638,16.2984037874409,71160187.0,Upper middle income,East Asia & Pacific
THA,2016,3.93900609,3.76761746406555,39.8914360247636,15.0823642795828,24.8090717451808,76.769,10.0,8.32,435.92398,5833.57715617098,120.57522728913,16.8651827576018,70859841.0,Upper middle income,East Asia & Pacific
THA,2015,3.8522861,3.86397624015808,39.72661984392,14.4253374635217,25.3012823803982,76.563,10.3,8.183333,435.92398,5688.85335397884,124.839662152526,17.1211512659094,70540795.0,Upper middle income,East Asia & Pacific
THA,2014,3.68448091,3.91917753219604,39.5565144682596,13.8080328847299,25.7484815835297,76.279,10.6,8.046666,435.92398,5801.1978916205,130.905495444398,16.9163611055347,70216367.0,Upper middle income,East Asia & Pacific
THA,2013,3.45313334,3.82439851760864,39.4940129315302,13.2552528961712,26.2387600353591,75.96,11.0,7.91,435.92398,6018.08244729255,132.462274174269,16.3634854486488,69845114.0,Upper middle income,East Asia & Pacific
THA,2012,3.5229404,3.59691834449768,39.6234784277851,12.7788680218975,26.8446104058876,75.59,11.3,7.81,435.92398,5725.52802835463,137.67493851024,16.3529827045331,69436098.0,Upper middle income,East Asia & Pacific
THA,2011,3.56825495,4.80555009841919,39.9223743100647,12.3782678320699,27.5441064779948,75.302,11.7,7.71,435.92398,5373.6232832898,139.675407224576,16.1417809611223,69007208.0,Upper middle income,East Asia & Pacific
THA,2010,3.39009809,3.5084400177002,40.2890456323974,12.0334420851547,28.2556035472426,75.012,12.2,7.61,435.92398,4973.86288823778,127.250522638251,15.8008150334771,68579447.0,Upper middle income,East Asia & Pacific
THA,2009,3.61939645,3.86193990707397,40.6382297866718,11.730004480037,28.9082253066348,74.669,12.6,7.4500003,435.92398,4135.43986952819,119.269418854589,15.9800519057133,68121080.0,Upper middle income,East Asia & Pacific
THA,2008,3.45933938,3.50850009918213,40.9922627538581,11.4629562436231,29.5293065102351,74.221,13.1,7.29,435.92398,4309.13509292986,140.437011540931,14.3419509919152,67619830.0,Upper middle income,East Asia & Pacific
THA,2007,3.19277525,3.60314989089966,41.3866114142164,11.2130374116697,30.1735740025467,73.779,13.6,7.1299996,435.92398,3918.52817434581,129.873226989717,13.9259484673327,67102394.0,Upper middle income,East Asia & Pacific
THA,2006,3.09970832,4.05038022994995,41.773454802002,10.9444007677202,30.8290540342818,73.341,14.2,6.97,435.92398,3331.32043511773,134.086946191268,13.5022624455935,66567687.0,Upper middle income,East Asia & Pacific
THA,2005,3.15972233,3.93859004974365,42.0963439239568,10.6217509015733,31.4745930223836,72.894,14.8,7.085,435.92398,2867.70383436062,137.853866832247,13.6536233728387,66017420.0,Upper middle income,East Asia & Pacific
THA,2004,3.13893151,4.03088998794556,42.3578746279834,10.2533547231038,32.1045199048796,72.1,15.4,7.2,435.92398,2641.56268717857,127.411873720393,13.1136902414944,65452047.0,Upper middle income,East Asia & Pacific
THA,2003,3.24312782,3.72561001777649,42.6269343596548,9.87978784198864,32.7471465176662,72.101,16.1,6.816094,435.92398,2347.54001286066,116.692819704865,12.9255475002545,64868166.0,Upper middle income,East Asia & Pacific
THA,2002,3.334723,3.86491990089417,42.9588444120937,9.51709331543494,33.4417510966588,71.775,16.9,6.432188,435.92398,2089.75183111554,114.969743021067,13.1723845314163,64266437.0,Upper middle income,East Asia & Pacific
THA,2001,3.02623773,4.81787014007568,43.3792360174805,9.16210697701502,34.2171290404654,71.52,17.7,6.0482826,435.92398,1889.93432467144,120.267966273533,13.4744970113195,63651141.0,Upper middle income,East Asia & Pacific
THA,2000,3.10125351,5.25345993041992,43.8829877665989,8.80251200411884,35.0804757624801,71.205,18.5,5.6643767,435.92398,2005.97694514234,121.297955351472,13.575965221645,63007815.0,Upper middle income,East Asia & Pacific
TUN,2022,6.96380186,6.8049898147583,50.5514810011478,13.3072089799204,37.2442720212274,76.05,11.5,7.59492,384.07874,3678.40023411347,112.441001996161,20.6045990447615,12119334.0,Lower middle income,Middle East & North Africa
TUN,2021,6.97669458,6.67984676361084,50.4189303353303,12.8726774625305,37.5462528727998,72.893,12.5,7.49328,384.07874,3885.28166485296,94.0959550633947,20.9226130868384,12048622.0,Lower middle income,Middle East & North Africa
TUN,2020,7.05022287,7.26507568359375,50.0715512342682,12.4285834961169,37.6429677381513,75.004,13.5,7.39164,384.07874,3548.65363663803,84.3315724158822,21.635603056348,11974057.0,Lower middle income,Middle East & North Africa
TUN,2019,6.02461243,6.1737322807312,49.3812826199351,11.8694485572067,37.5118340627284,75.599,14.4,7.29,384.07874,3528.87213306798,102.334485111325,18.8168916957322,11875081.0,Lower middle income,Middle East & North Africa
TUN,2018,5.9375186,6.22044992446899,48.605731168883,11.3326465644462,37.2730846044368,75.37,15.1,7.62261,384.07874,3628.10366464236,103.875276030995,18.388200255785,11765514.0,Lower middle income,Middle East & North Africa
TUN,2017,6.18557453,6.22044992446899,47.8580034971682,10.898813861457,36.9591896357112,75.177,15.5,7.411305,384.0,3619.03247319953,95.8068453066566,19.1243144155316,11650498.0,Lower middle income,Middle East & North Africa
TUN,2016,6.24778175,6.22044992446899,47.1066362415689,10.5352961885305,36.5713400530385,75.007,15.8,7.2,404.89905,3847.80354448809,87.0926643641466,18.7192573165881,11528674.0,Lower middle income,Middle East & North Africa
TUN,2015,6.21339941,6.22044992446899,46.3571118128582,10.1997711634646,36.1573406493936,74.875,16.0,7.085,404.89905,4014.94773686432,87.2485306596052,17.9055746963883,11402264.0,Lower middle income,Middle East & North Africa
TUN,2014,6.45006084,5.95086002349854,45.6850530876263,9.9178956348451,35.7671574527812,74.784,16.1,6.97,404.89905,4458.97895464547,96.1071038558701,17.3282152950605,11274288.0,Lower middle income,Middle East & North Africa
TUN,2013,6.51394987,5.95086002349854,45.0647236444453,9.72219853236911,35.3425251120762,74.674,16.2,6.855,404.89905,4369.79345826358,98.9549566862038,17.302761665394,11141361.0,Lower middle income,Middle East & North Africa
TUN,2012,6.28984737,5.95086002349854,44.5723999969535,9.58117573028467,34.9912242666688,74.599,16.3,6.74,404.89905,4297.26782454273,101.550723929668,16.656985085655,11009647.0,Lower middle income,Middle East & North Africa
TUN,2011,6.12299299,5.96306991577148,44.330555449489,9.47011520952393,34.860440239965,74.471,16.5,6.82,404.89905,4420.64772206537,100.106379304237,16.431096340513,10886035.0,Lower middle income,Middle East & North Africa
TUN,2010,5.60950756,5.96306991577148,44.2865187934696,9.37927191320598,34.9072468802637,74.438,16.7,6.65,404.89905,4291.86120891575,100.151009836799,15.153644726139,10765980.0,Lower middle income,Middle East & North Africa
TUN,2009,5.40595293,6.528480052948,44.4685451077198,9.30595922395653,35.1625858837633,74.32,16.9,6.48,404.89905,4080.09032448781,93.0168787876722,16.6311616777897,10650681.0,Lower middle income,Middle East & North Africa
TUN,2008,5.1644063,6.27157020568848,44.8953248719495,9.24748035881076,35.6478445131388,74.192,17.2,6.31,404.89905,4255.05008019523,114.343660218696,16.1325922870397,10542635.0,Lower middle income,Middle East & North Africa
TUN,2007,5.17542839,6.46451997756958,45.5415647182237,9.19455317241439,36.3470115458093,74.039,17.7,6.1423526,404.89905,3726.91672935667,104.059400976647,16.6410973738832,10441702.0,Lower middle income,Middle East & North Africa
TUN,2006,5.13109922,6.43879985809326,46.3887240167153,9.1380372720372,37.2506867446781,73.888,18.2,5.974705,404.89905,3322.56933570096,93.9409304094309,16.7089924425542,10346410.0,Lower middle income,Middle East & North Africa
TUN,2005,5.14555788,6.4515700340271,47.4404054705282,9.06766449021748,38.3727409803107,73.712,18.9,5.8070583,404.89905,3146.8260743927,90.2512478803945,16.9193475197631,10255472.0,Lower middle income,Middle East & North Africa
TUN,2004,5.19890785,6.72078990936279,48.7389360170876,8.98238058389417,39.7565554331934,73.519,19.6,5.635371,404.89905,3067.41936376975,86.9253446966283,16.9223837171878,10166163.0,Lower middle income,Middle East & North Africa
TUN,2003,5.20888519,6.81675004959106,50.2584264600528,8.88872444864695,41.3697020114058,73.304,20.5,5.4636846,404.89905,2725.8643148859,82.390340709916,17.2011579387785,10071632.0,Lower middle income,Middle East & North Africa
TUN,2002,5.12036419,5.79006004333496,51.9112777835838,8.78759385609894,43.1236839274849,73.07,21.5,5.2919974,404.89905,2320.7723805785,85.3421759692656,17.2267272926215,9971515.0,Lower middle income,Middle East & North Africa
TUN,2001,4.86132765,6.20184993743896,53.660525234157,8.67408579115185,44.9864394430052,72.822,22.7,5.1203103,404.89905,2235.71981624751,89.5522011944661,16.5716427689439,9869677.0,Lower middle income,Middle East & North Africa
TUN,2000,4.81271935,6.20196008682251,55.4608438213728,8.53176150983191,46.9290823115409,72.604,23.9,4.9486237,404.89905,2199.04465936314,82.639110670191,16.6711966677312,9764935.0,Lower middle income,Middle East & North Africa
TUR,2022,3.70338893,2.61430358886719,46.8629054112918,14.2743700861558,32.588535325136,77.591,8.0,8.986243,477.96265,10674.504157865,81.170129694525,11.65321282642,84979913.0,Upper middle income,Europe & Central Asia
TUR,2021,4.56065559,3.53787994384766,46.8236862996519,13.7793439935438,33.0443423061081,75.722,8.4,8.986243,477.96265,9743.21277804855,71.0824439613318,12.945413768371,84147318.0,Upper middle income,Europe & Central Asia
TUR,2020,4.61640215,4.03382015228271,46.4852950931551,13.1307438407251,33.3545512524299,76.525,8.7,8.806321,477.96265,8638.73903848102,61.3437557667653,14.9935118819125,83384680.0,Upper middle income,Europe & Central Asia
TUR,2019,4.35954332,4.44776010513306,45.9523014817405,12.4389779416645,33.513323540076,77.737,9.1,8.63,459.1798,9215.44049888114,63.1932929004145,15.2709486844521,82579440.0,Upper middle income,Europe & Central Asia
TUR,2018,4.12101603,4.29729986190796,45.5464015844488,11.8938986966186,33.6525028878303,77.454,9.5,8.45,459.1798,9568.83506330228,62.6142185426845,14.508891929547,81407204.0,Upper middle income,Europe & Central Asia
TUR,2017,4.17974997,4.32368993759155,45.4922047348395,11.5614356110924,33.9307691237472,77.037,9.9,8.27,459.0,10695.550196231,55.762168749568,14.3802554180994,80312698.0,Upper middle income,Europe & Central Asia
TUR,2016,4.28469229,4.62773990631104,45.5909695430664,11.2973508098164,34.29361873325,76.595,10.4,8.1,469.623,10970.0458948862,48.3281862338973,14.7332129738232,79277962.0,Upper middle income,Europe & Central Asia
TUR,2015,4.11690426,4.30550003051758,45.9452643498497,11.118741262379,34.8265230874707,76.539,11.0,7.96,469.623,11049.9951100942,51.0885436007552,13.805172456767,78218479.0,Upper middle income,Europe & Central Asia
TUR,2014,4.32517862,4.41258001327515,46.6296994569191,11.0341588895581,35.595540567361,76.452,11.5,7.8,469.623,12165.220135038,53.7663011662543,14.0199797535656,77181884.0,Upper middle income,Europe & Central Asia
TUR,2013,4.37099934,4.34481000900269,47.3558028630143,10.9531352120614,36.4026676509529,76.171,12.2,7.63,469.623,12578.1878632,52.5272987998138,14.0183847134034,76147624.0,Upper middle income,Europe & Central Asia
TUR,2012,4.44444656,4.38721990585327,48.0371465077245,10.8671677444952,37.1699787632293,75.552,12.9,7.49,469.623,11713.2849831139,52.830802656723,14.1261228924037,75175827.0,Upper middle income,Europe & Central Asia
TUR,2011,4.6530509,4.221519947052,48.7243135492246,10.8086953023048,37.9156182469198,74.823,13.8,7.36,469.623,11300.7852215681,53.3041756356468,13.6003551694441,74223629.0,Upper middle income,Europe & Central Asia
TUR,2010,5.02053452,3.7870135307312,49.4548531901584,10.7533140956222,38.7015390945362,74.964,14.7,7.09,469.623,10622.7020439723,46.6944652263085,14.8745579054521,73142150.0,Upper middle income,Europe & Central Asia
TUR,2009,5.49438715,3.76504969596863,50.2459919396016,10.6998224266347,39.5461695129669,74.679,15.7,6.57,469.623,9012.99945793034,46.7870669467638,15.6578594189573,72039206.0,Upper middle income,Europe & Central Asia
TUR,2008,5.21761751,3.3205578327179,51.0570512318991,10.6651115563462,40.3919396755528,74.38,16.9,6.4,469.623,10843.5036940489,50.5482538951665,13.59629253992,71051678.0,Upper middle income,Europe & Central Asia
TUR,2007,5.23760796,3.3205578327179,51.7039880562328,10.548976289451,41.1550117667817,74.129,18.1,6.14,469.623,9711.22376120832,47.8508167487862,13.3896904738982,70158112.0,Upper middle income,Europe & Central Asia
TUR,2006,5.14591694,3.3205578327179,52.2002887151974,10.3402703030632,41.8600184121342,73.804,19.5,6.06,469.623,7953.07848024969,48.7628710706907,12.9075276945864,70045349.0,Upper middle income,Europe & Central Asia
TUR,2005,4.89389706,3.3205578327179,52.7174114645273,10.1250418417102,42.5923696228171,73.51,21.1,5.97,469.623,7303.01388860245,46.1423570520464,12.1859748260976,69329557.0,Upper middle income,Europe & Central Asia
TUR,2004,4.9096446,3.3205578327179,53.2784264879328,9.90867108495712,43.3697554029757,73.223,22.8,5.86,469.623,5960.77898909049,48.8258381508865,12.3152005185156,68592617.0,Upper middle income,Europe & Central Asia
TUR,2003,5.01427698,3.3205578327179,53.9106325504308,9.69525111025887,44.215381440172,72.906,24.6,5.7576766,469.623,4637.88218501529,46.2250976270923,12.5904188496292,67831730.0,Upper middle income,Europe & Central Asia
TUR,2002,5.06227875,3.3205578327179,54.6201100107839,9.48630909445249,45.1338009163314,72.605,26.5,5.6553526,469.623,3583.19745897158,47.9823940487577,12.8356659945561,67048795.0,Upper middle income,Europe & Central Asia
TUR,2001,4.88784933,3.3205578327179,55.4197844017726,9.2827979101411,46.1369864916315,72.271,28.6,5.553029,469.623,3045.55413956926,49.8714751387935,12.6459211374445,66245128.0,Upper middle income,Europe & Central Asia
TUR,2000,4.59957218,3.3205578327179,56.3172082445777,9.08547664950281,47.2317315950749,71.931,30.8,5.4507055,469.623,4192.44316738494,42.3544370390114,11.9286571832367,65425961.0,Upper middle income,Europe & Central Asia
UKR,2022,8.2027483,5.93389987945557,48.5413219822399,26.5249328766639,22.016389105576,72.658,8.0,11.122739,478.17334,4199.6708984375,87.3965139907244,39.8363540094756,41048766.0,Upper middle income,Europe & Central Asia
UKR,2021,8.2027483,5.14011001586914,48.2195987327939,25.7725230363922,22.4470756964017,71.631,8.0,11.122739,478.17334,4775.94580078125,82.69796136345,17.7421719075322,44298640.0,Upper middle income,Europe & Central Asia
UKR,2020,7.56217051,5.38231992721558,47.8846379680524,25.2828375624753,22.6018004055771,73.283,8.1,11.1268,478.17334,3709.76928710938,79.1564523761815,19.2950967142315,44680014.0,Upper middle income,Europe & Central Asia
UKR,2019,7.09175062,5.44129991531372,47.2491268952806,24.6146045398727,22.6345223554079,73.92,8.3,11.134922,490.08875,3619.86157226563,90.5112342910763,18.7805334308224,44957458.0,Upper middle income,Europe & Central Asia
UKR,2018,7.51989269,5.3199200630188,46.557661136037,23.9591650206221,22.5984961154149,73.569,8.5,11.1430435,490.08875,3059.0517578125,99.1998150718675,20.7717491381349,45208907.0,Upper middle income,Europe & Central Asia
UKR,2017,7.44187737,5.41707992553711,45.6557777135064,23.2420967001411,22.4136810133653,73.993,8.7,11.151165,490.0,2604.28759765625,104.034982911399,20.6834635537649,45436041.0,Upper middle income,Europe & Central Asia
UKR,2016,7.55205393,5.00977993011475,44.485957567843,22.4375447590746,22.0484128087683,73.389,8.9,11.1592865,490.08875,2158.46118164063,105.521204913122,18.602043207607,45616832.0,Upper middle income,Europe & Central Asia
UKR,2015,7.78352833,5.7425684928894,43.3341607506951,21.7215715845781,21.612589166117,72.686,9.2,11.167409,490.08875,2094.47387695313,107.806616298156,18.9241475169772,45784896.0,Upper middle income,Europe & Central Asia
UKR,2014,7.19506168,5.87493991851807,42.0954905825425,20.9779051251224,21.1175854574201,71.803,9.5,11.2364435,490.08875,3054.908203125,100.691782483624,18.6657760497569,45972380.0,Upper middle income,Europe & Central Asia
UKR,2013,6.94358015,6.41989994049072,41.3166740567217,20.6628176290144,20.6538564277073,71.474,9.9,11.305478,490.08875,4129.89697265625,94.0016694501782,18.8979527234302,46126770.0,Upper middle income,Europe & Central Asia
UKR,2012,7.11789227,6.44269990921021,40.8345526687369,20.5748547997826,20.2596978689542,71.09,10.3,11.374514,490.08875,3951.34228515625,102.622788356626,18.9399463777572,46210056.0,Upper middle income,Europe & Central Asia
UKR,2011,6.81669855,5.93770980834961,40.5166354406486,20.5451035920521,19.9715318485965,70.711,10.8,11.443548,490.08875,3656.69799804688,104.805073904259,17.6915870255815,46307853.0,Upper middle income,Europe & Central Asia
UKR,2010,6.81387615,7.39708471298218,40.8671467578984,20.9885212507398,19.8786255071585,70.188,11.4,11.512583,490.08875,3039.63232421875,95.72973045329,19.6666919510791,46456003.0,Upper middle income,Europe & Central Asia
UKR,2009,6.60991716,7.05074977874756,41.2449127726442,21.412957138538,19.8319556341062,69.159,11.9,11.476035,490.08875,2607.08764648438,87.4761626200316,19.4404260845876,46623731.0,Upper middle income,Europe & Central Asia
UKR,2008,5.49754429,6.15242004394531,41.7453667037233,21.8874718139125,19.8578948898109,68.262,12.5,11.439487,490.08875,4017.806640625,94.1718921417534,16.9735340157991,46819175.0,Upper middle income,Europe & Central Asia
UKR,2007,6.01776791,5.90244007110596,42.2913224989539,22.2358696730094,20.0554528259445,67.715,13.0,11.40294,490.08875,3160.32763671875,88.0465606718626,17.0338141354216,47062798.0,Upper middle income,Europe & Central Asia
UKR,2006,6.4171896,5.97945976257324,42.5377338231405,22.0948609415221,20.4428728816183,67.49,13.5,11.366391,490.08875,2366.494140625,89.181052639031,17.6479333401768,47278694.0,Upper middle income,Europe & Central Asia
UKR,2005,6.3461585,5.84819984436035,42.9263643308974,21.9164308166372,21.0099335142602,67.517,14.0,11.3298435,490.08875,1875.33508300781,94.6475701087848,17.5271415295468,47585556.0,Upper middle income,Europe & Central Asia
UKR,2004,6.16856956,5.12376022338867,43.2844447040593,21.5911629321543,21.6932817719051,67.472,14.6,11.232383,490.08875,1401.01806640625,109.981708544962,16.8907882666189,47979507.0,Upper middle income,Europe & Central Asia
UKR,2003,6.54574108,5.4001898765564,43.4992725559268,20.9933038316411,22.5059687242857,67.638,15.3,11.134922,490.08875,1076.48156738281,102.590182257396,18.2398009770871,48315136.0,Upper middle income,Europe & Central Asia
UKR,2002,5.99220037,5.24006986618042,43.7827952677339,20.2807542532016,23.5020410145323,67.699,16.0,11.03746,490.08875,903.011901855469,95.994669810112,17.6870050995567,48677281.0,Upper middle income,Europe & Central Asia
UKR,2001,5.72534418,4.52568006515503,44.4619703115316,19.7253905363671,24.7365797751644,67.675,16.8,10.94,490.08875,800.49072265625,99.9261276192731,18.9037528116491,49106855.0,Upper middle income,Europe & Central Asia
UKR,2000,5.30685186,4.02293014526367,45.5082031520681,19.5186748112905,25.9895283407776,67.786,17.6,10.842539,490.08875,653.294311523438,115.735714934593,17.8966433502907,49556660.0,Upper middle income,Europe & Central Asia
GBR,2022,11.05087757,4.95917558670044,57.6281945455264,29.8395141244777,27.7886804210487,81.0112195121951,3.9,13.49,520.35645,45935.9276473925,68.8805301397863,20.8275082448421,67791000.0,High income,Europe & Central Asia
GBR,2021,12.01903439,5.90458011627197,57.6129601657118,29.503015999012,28.1099441666998,80.6473170731707,3.9,13.49,520.35645,46896.8662432834,58.5845366237858,22.259385665529,67026292.0,High income,Europe & Central Asia
GBR,2020,11.96547699,5.43935012817383,57.6593785251194,29.3337810451412,28.3255974799782,80.331756097561,3.9,13.41,520.35645,40201.6812422928,58.7811375973028,22.6109420267119,67081234.0,High income,Europe & Central Asia
GBR,2019,9.95388126,5.26115989685059,57.4310230968997,29.0585517302394,28.3724713666602,81.3691219512195,3.8,13.326667,516.71564,42662.5353740311,64.6651336372235,19.0961094864142,66836327.0,High income,Europe & Central Asia
GBR,2018,9.73837566,5.20437002182007,57.0044444123161,28.6623382707267,28.3421061415894,81.2560975609756,3.8,13.243333,516.71564,43203.8141057739,64.542648250433,18.5412934232339,66460344.0,High income,Europe & Central Asia
GBR,2017,9.60016823,5.45256996154785,56.4799610873143,28.2812710267658,28.1986900605486,81.2560975609756,3.8,13.16,517.0,40572.1214823783,63.1216500310687,18.6593209449109,66058859.0,High income,Europe & Central Asia
GBR,2016,9.76546955,5.42795991897583,55.9245937420551,27.9357658563332,27.988827885722,81.1560975609756,3.8,13.07,517.0025,40985.2351382417,59.7003984143761,19.21828438301,65611593.0,High income,Europe & Central Asia
GBR,2015,9.83625221,5.55452013015747,55.4015607117461,27.6148260360841,27.786734675662,80.9560975609756,3.9,12.9800005,517.0025,44964.3911437292,57.2035496863734,19.5485300693835,65116219.0,High income,Europe & Central Asia
GBR,2014,9.90305996,5.60134983062744,54.8438613424964,27.2278757927975,27.6159855496989,81.3048780487805,3.9,12.89,517.0025,47439.6165895125,59.0948041195932,19.8662130861835,64602298.0,High income,Europe & Central Asia
GBR,2013,9.97822475,5.52530002593994,54.1548136779892,26.7118015334454,27.4430121445438,81.0048780487805,4.0,12.83,517.0025,43426.2981405143,61.9991119149908,20.1291035337587,64128273.0,High income,Europe & Central Asia
GBR,2012,9.89160061,5.57887411117554,53.2297928414796,26.0082203536055,27.221572487874,80.9048780487805,4.1,13.34,517.0025,42497.3404974322,62.2259827334183,20.7376372383973,63700215.0,High income,Europe & Central Asia
GBR,2011,9.7956152,5.57218980789185,52.2814445132043,25.2596313867542,27.0218131264501,80.9512195121951,4.3,13.19,517.0025,42109.6418795749,63.5654009707745,20.8962522329618,63258810.0,High income,Europe & Central Asia
GBR,2010,9.78937912,5.69867992401123,51.738023164778,24.7915439530878,26.9464792116902,80.4024390243902,4.4,13.21,517.0025,39598.957119545,59.2727749722888,21.529660508544,62766365.0,High income,Europe & Central Asia
