Country,ISO3,Year,Population,Dependency_Ratio_Old,Dependency_Ratio_Young,Health_Expenditure,GDP_percapita,income_level
Slovak Republic,SVK,2047,4911411.0,48.9109465776933,22.0533143969061,16.920044103147724,114026.16801259833,High income
Slovak Republic,SVK,2048,4886992.0,50.217618036991,22.3860670771441,17.487193700693997,120704.339953641,High income
Slovak Republic,SVK,2049,4862101.0,51.5464760017721,22.7251254141642,18.07901246770875,127773.63247035016,High income
Slovak Republic,SVK,2050,4836837.0,52.9063914672263,23.0650403161699,18.698025119844942,135256.95232614255,High income
Tajikistan,TJK,2000,6284735.0,6.68737691405355,78.1267322458493,4.26492405,136.925716400723,Lower middle income
Tajikistan,TJK,2001,6407377.0,6.5927291453224,75.6031202646305,4.57802534,168.676285365186,Lower middle income
Tajikistan,TJK,2002,6531669.0,6.50227045298239,73.1119134090233,4.43647242,186.951638285222,Lower middle income
Tajikistan,TJK,2003,6658575.0,6.42191164834779,70.7895876342711,4.70218658,233.58124845289,Lower middle income
Tajikistan,TJK,2004,6790547.0,6.34795365361907,68.7284137141561,4.79911184,305.745158587502,Lower middle income
Tajikistan,TJK,2005,6924720.0,6.25683507457184,66.8393115369185,5.21024704,333.927150941684,Lower middle income
Tajikistan,TJK,2006,7057566.0,6.13257590464358,65.1276644277062,5.03254795,401.018403316427,Lower middle income
Tajikistan,TJK,2007,7194477.0,5.96883422954016,63.7904204460215,5.54050112,516.997210618914,Lower middle income
Tajikistan,TJK,2008,7338403.0,5.76311431328797,62.8190923478025,5.91206694,703.327375898643,Lower middle income
Tajikistan,TJK,2009,7490230.0,5.53230432371501,62.0249010514617,5.85579777,664.795655734657,Lower middle income
Tajikistan,TJK,2010,7652141.0,5.30913775028909,61.3627418543669,5.73543453,737.338883219356,Lower middle income
Tajikistan,TJK,2011,7824785.0,5.12823507254236,61.017438237232,5.85971785,833.601978202852,Lower middle income
Tajikistan,TJK,2012,8014084.0,4.99222695110559,60.7490915242642,5.98185873,952.452819695469,Lower middle income
Tajikistan,TJK,2013,8216724.0,4.90094399185418,60.3141988053118,6.53226423,1028.19704279396,Lower middle income
Tajikistan,TJK,2014,8425552.0,4.8605713279806,59.9375861832905,6.6654973,1081.54402932039,Lower middle income
Tajikistan,TJK,2015,8643840.0,4.86589751487662,59.7887604175417,6.90735912,956.916310930656,Lower middle income
Tajikistan,TJK,2016,8865631.0,4.9141237232669,59.7175630453558,6.96349716,788.710481734485,Lower middle income
Tajikistan,TJK,2017,9085946.0,4.99800579181119,59.6477726388838,6.85399008,829.45714764957,Lower middle income
Tajikistan,TJK,2018,9307333.0,5.11527105673535,59.7622426505301,7.01381588,834.288404578801,Lower middle income
Tajikistan,TJK,2019,9529966.0,5.26711186901552,60.0396633558363,6.9476676,871.022372934846,Lower middle income
Tajikistan,TJK,2020,9749310.0,5.4068196552424,60.4431552783746,8.8903532,834.311715460625,Lower middle income
Tajikistan,TJK,2021,9966908.0,5.55671015702636,60.8212171124291,4.7261298459331815,1501.544153492404,Lower middle income
Tajikistan,TJK,2022,10182222.0,5.79421378239517,61.0476860569603,4.773840195153869,1647.6455912428044,Lower middle income
Tajikistan,TJK,2023,10389799.0,6.09932287824273,61.0026214122044,4.82877875976126,1807.9628148315128,Lower middle income
Tajikistan,TJK,2024,10590927.0,6.43156153622634,60.549782493909,4.882821286259643,1983.879031502104,Lower middle income
Tajikistan,TJK,2025,10786734.0,6.77237130077511,59.7137239043935,4.933552203380769,2176.912035660705,Lower middle income
Tajikistan,TJK,2026,10978599.0,7.1179952743023,58.7649332560927,4.984405450326116,2388.727304313602,Lower middle income
Tajikistan,TJK,2027,11168389.0,7.45907507652586,57.8463704445079,5.036113523354217,2621.1523667017077,Lower middle income
Tajikistan,TJK,2028,11356922.0,7.77290404222936,56.7380798248063,5.082104490415713,2876.1925721111884,Lower middle income
Tajikistan,TJK,2029,11545286.0,8.05092235704835,55.3418050139733,5.119756696634774,3156.048391905253,Lower middle income
Tajikistan,TJK,2030,11733068.0,8.29290808871819,53.7589020594258,5.150636134082639,3463.1344050569332,Lower middle income
Tajikistan,TJK,2031,11920473.0,8.51494440763764,52.3646677583193,5.182800277875056,3800.100130989825,Lower middle income
Tajikistan,TJK,2032,12110151.0,8.72819833216952,51.2787647246521,5.21985845007724,4169.852889469787,Lower middle income
Tajikistan,TJK,2033,12302285.0,8.9297715749708,50.3180092082481,5.258881851665695,4575.582884783225,Lower middle income
Tajikistan,TJK,2034,12496889.0,9.12228495947888,49.4187264262189,5.299539773503696,5020.790730625193,Lower middle income
Tajikistan,TJK,2035,12695585.0,9.30372310101552,48.58538129923,5.341794920222384,5509.317653181766,Lower middle income
Tajikistan,TJK,2036,12899094.0,9.46793187707552,47.8369606852829,5.385204354252428,6045.378632994871,Lower middle income
Tajikistan,TJK,2037,13104343.0,9.61367269385762,47.1803538781097,5.429927794999019,6633.598771558283,Lower middle income
Tajikistan,TJK,2038,13308240.0,9.74789155653214,46.6278476104307,5.477486097922471,7279.053196411371,Lower middle income
Tajikistan,TJK,2039,13511368.0,9.87925482263473,46.1729840057453,5.529419620163234,7987.310849031288,Lower middle income
Tajikistan,TJK,2040,13713947.0,10.0109197680524,45.8033880480633,5.586365135363934,8764.482533319771,Lower middle income
Tajikistan,TJK,2041,13915196.0,10.1442353081197,45.5095820549728,5.648755531207512,9617.273639247898,Lower middle income
Tajikistan,TJK,2042,14115137.0,10.2822634190422,45.2680061602378,5.717118255510881,10553.041996551989,Lower middle income
Tajikistan,TJK,2043,14311605.0,10.4336705259148,45.0590164881979,5.792938058828717,11579.86135764172,Lower middle income
Tajikistan,TJK,2044,14504869.0,10.6068240224161,44.8568601153968,5.877607655063242,12706.591057442629,Lower middle income
Tajikistan,TJK,2045,14694862.0,10.8016861748618,44.6327139205046,5.971229455589617,13942.952451199497,Lower middle income
Tajikistan,TJK,2046,14879388.0,11.014564125184,44.3620155886294,6.0734567915798365,15299.6127897368,Lower middle income
Tajikistan,TJK,2047,15059869.0,11.2437034641979,44.0289415881086,6.1844239293361145,16788.277255851008,Lower middle income
Tajikistan,TJK,2048,15236597.0,11.498460754352,43.6284637608622,6.306191793684394,18421.789955912525,Lower middle income
Tajikistan,TJK,2049,15408033.0,11.7972841791811,43.167533011416,6.442460614295776,20214.24473803505,Lower middle income
Tajikistan,TJK,2050,15574642.0,12.1473834994919,42.6536357159555,6.595284485206792,22181.1067929385,Lower middle income
Thailand,THA,2000,63007815.0,8.80251200411884,35.0804757624801,3.10125351,2005.97694514234,Upper middle income
Thailand,THA,2001,63651141.0,9.16210697701502,34.2171290404654,3.02623773,1889.93432467144,Upper middle income
Thailand,THA,2002,64266437.0,9.51709331543494,33.4417510966588,3.334723,2089.75183111554,Upper middle income
Thailand,THA,2003,64868166.0,9.87978784198864,32.7471465176662,3.24312782,2347.54001286066,Upper middle income
Thailand,THA,2004,65452047.0,10.2533547231038,32.1045199048796,3.13893151,2641.56268717857,Upper middle income
Thailand,THA,2005,66017420.0,10.6217509015733,31.4745930223836,3.15972233,2867.70383436062,Upper middle income
Thailand,THA,2006,66567687.0,10.9444007677202,30.8290540342818,3.09970832,3331.32043511773,Upper middle income
Thailand,THA,2007,67102394.0,11.2130374116697,30.1735740025467,3.19277525,3918.52817434581,Upper middle income
Thailand,THA,2008,67619830.0,11.4629562436231,29.5293065102351,3.45933938,4309.13509292986,Upper middle income
Thailand,THA,2009,68121080.0,11.730004480037,28.9082253066348,3.61939645,4135.43986952819,Upper middle income
Thailand,THA,2010,68579447.0,12.0334420851547,28.2556035472426,3.39009809,4973.86288823778,Upper middle income
Thailand,THA,2011,69007208.0,12.3782678320699,27.5441064779948,3.56825495,5373.6232832898,Upper middle income
Thailand,THA,2012,69436098.0,12.7788680218975,26.8446104058876,3.5229404,5725.52802835463,Upper middle income
Thailand,THA,2013,69845114.0,13.2552528961712,26.2387600353591,3.45313334,6018.08244729255,Upper middle income
Thailand,THA,2014,70216367.0,13.8080328847299,25.7484815835297,3.68448091,5801.1978916205,Upper middle income
Thailand,THA,2015,70540795.0,14.4253374635217,25.3012823803982,3.8522861,5688.85335397884,Upper middle income
Thailand,THA,2016,70859841.0,15.0823642795828,24.8090717451808,3.93900609,5833.57715617098,Upper middle income
Thailand,THA,2017,71160187.0,15.7793632430084,24.2824909482607,3.85276842,6413.09182530343,Upper middle income
Thailand,THA,2018,71376079.0,16.5321700852304,23.7691704263909,3.87040329,7099.77650081458,Upper middle income
Thailand,THA,2019,71522271.0,17.3351890927991,23.2726049632739,3.78911877,7605.69657797759,Upper middle income
Thailand,THA,2020,71641484.0,18.1828532318187,22.7915156833393,4.35724688,6985.64393892574,Upper middle income
Thailand,THA,2021,71727332.0,19.0788682890423,22.3295675652775,6.663347699251615,9188.414735507524,Upper middle income
Thailand,THA,2022,71735329.0,20.0038807513821,21.8999733858553,6.83571778443431,9860.311052273417,Upper middle income
Thailand,THA,2023,71702435.0,20.968546826091,21.4977005496984,7.017240294853256,10581.339311107811,Upper middle income
Thailand,THA,2024,71668011.0,21.9820365175353,21.104528365248,7.209255550789456,11355.09225046006,Upper middle income
Thailand,THA,2025,71619863.0,23.0239920543965,20.7194503410521,7.408827228128365,12185.425325232793,Upper middle income
Thailand,THA,2026,71559614.0,24.0936909741738,20.3320206789833,7.615916694764701,13076.475917737522,Upper middle income
Thailand,THA,2027,71488156.0,25.1963394367085,19.9440270386687,7.831590683868206,14032.683953434163,Upper middle income
Thailand,THA,2028,71406994.0,26.3359676998322,19.586227258547,8.057172688747382,15058.814024187375,Upper middle income
Thailand,THA,2029,71316193.0,27.4966764134391,19.2774524051455,8.29076760544053,16159.979129264604,Upper middle income
Thailand,THA,2030,71215022.0,28.67400733118,19.0168530535187,8.531974515086956,17341.66615238164,Upper middle income
Thailand,THA,2031,71104021.0,29.8723917597754,18.8131196774355,8.781919450318892,18609.763201739548,Upper middle income
Thailand,THA,2032,70982289.0,31.1033427829823,18.6695058868559,9.042761873149225,19970.58894927734,Upper middle income
Thailand,THA,2033,70847953.0,32.3695942681376,18.5791315162757,9.315189367919276,21430.924115344427,Upper middle income
Thailand,THA,2034,70701654.0,33.6535479550329,18.5396587598154,9.596855773017577,22998.04525565938,Upper middle income
Thailand,THA,2035,70540885.0,34.9389831053519,18.540480396878,9.885535651881646,24679.76101892149,Upper middle income
Thailand,THA,2036,70366494.0,36.2037314387189,18.5726705144864,10.178144301605332,26484.4510557352,Upper middle income
Thailand,THA,2037,70180037.0,37.4377962417295,18.6276283600748,10.473506493090593,28421.107772714808,Upper middle income
Thailand,THA,2038,69979037.0,38.6336749591834,18.6952067313767,10.770843684255112,30499.38113983952,Upper middle income
Thailand,THA,2039,69763933.0,39.7667198719111,18.7716969612653,11.066872485431407,32729.62677430303,Upper middle income
Thailand,THA,2040,69535002.0,40.8384488840333,18.8576840742758,11.362436175606016,35122.957540468306,Upper middle income
Thailand,THA,2041,69288471.0,41.8713493075218,18.9487379708086,11.661573728406704,37691.29892303345,Upper middle income
Thailand,THA,2042,69025351.0,42.8936463416022,19.0415782557231,11.96927028215501,40447.44844931075,Upper middle income
Thailand,THA,2043,68748083.0,43.9151030925781,19.1354706053005,12.287759649010797,43405.13945673353,Upper middle income
Thailand,THA,2044,68456530.0,44.9219687126723,19.2262128632181,12.6156640139421,46579.10952330024,Upper middle income
Thailand,THA,2045,68150152.0,45.9152555941565,19.3111651935162,12.953956648604798,49985.17390195738,Upper middle income
Thailand,THA,2046,67827311.0,46.8893967756518,19.3861265362036,13.30263908006393,53640.30432482099,Upper middle income
Thailand,THA,2047,67489358.0,47.8343689604786,19.4497428165117,13.661136029609388,57562.71356988627,Upper middle income
Thailand,THA,2048,67136738.0,48.7206626958516,19.4988603663515,14.0259218505865,61771.94621164039,Upper middle income
Thailand,THA,2049,66767317.0,49.5064480242807,19.5273617670918,14.391610769761776,66288.97600772597,Upper middle income
Thailand,THA,2050,66382735.0,50.1971289442728,19.5365607111482,14.760270825638369,71136.31040695122,Upper middle income
Tunisia,TUN,2000,9764935.0,8.53176150983191,46.9290823115409,4.81271935,2199.04465936314,Lower middle income
Tunisia,TUN,2001,9869677.0,8.67408579115185,44.9864394430052,4.86132765,2235.71981624751,Lower middle income
Tunisia,TUN,2002,9971515.0,8.78759385609894,43.1236839274849,5.12036419,2320.7723805785,Lower middle income
Tunisia,TUN,2003,10071632.0,8.88872444864695,41.3697020114058,5.20888519,2725.8643148859,Lower middle income
Tunisia,TUN,2004,10166163.0,8.98238058389417,39.7565554331934,5.19890785,3067.41936376975,Lower middle income
Tunisia,TUN,2005,10255472.0,9.06766449021748,38.3727409803107,5.14555788,3146.8260743927,Lower middle income
Tunisia,TUN,2006,10346410.0,9.1380372720372,37.2506867446781,5.13109922,3322.56933570096,Lower middle income
Tunisia,TUN,2007,10441702.0,9.19455317241439,36.3470115458093,5.17542839,3726.91672935667,Lower middle income
Tunisia,TUN,2008,10542635.0,9.24748035881076,35.6478445131388,5.1644063,4255.05008019523,Lower middle income
Tunisia,TUN,2009,10650681.0,9.30595922395653,35.1625858837633,5.40595293,4080.09032448781,Lower middle income
Tunisia,TUN,2010,10765980.0,9.37927191320598,34.9072468802637,5.60950756,4291.86120891575,Lower middle income
Tunisia,TUN,2011,10886035.0,9.47011520952393,34.860440239965,6.12299299,4420.64772206537,Lower middle income
Tunisia,TUN,2012,11009647.0,9.58117573028467,34.9912242666688,6.28984737,4297.26782454273,Lower middle income
Tunisia,TUN,2013,11141361.0,9.72219853236911,35.3425251120762,6.51394987,4369.79345826358,Lower middle income
Tunisia,TUN,2014,11274288.0,9.9178956348451,35.7671574527812,6.45006084,4458.97895464547,Lower middle income
Tunisia,TUN,2015,11402264.0,10.1997711634646,36.1573406493936,6.21339941,4014.94773686432,Lower middle income
Tunisia,TUN,2016,11528674.0,10.5352961885305,36.5713400530385,6.24778175,3847.80354448809,Lower middle income
Tunisia,TUN,2017,11650498.0,10.898813861457,36.9591896357112,6.18557453,3619.03247319953,Lower middle income
Tunisia,TUN,2018,11765514.0,11.3326465644462,37.2730846044368,5.9375186,3628.10366464236,Lower middle income
Tunisia,TUN,2019,11875081.0,11.8694485572067,37.5118340627284,6.02461243,3528.87213306798,Lower middle income
Tunisia,TUN,2020,11974057.0,12.4285834961169,37.6429677381513,7.05022287,3548.65363663803,Lower middle income
Tunisia,TUN,2021,12048622.0,12.8726774625305,37.5462528727998,5.679839375457492,4572.399641020833,Lower middle income
Tunisia,TUN,2022,12119334.0,13.3072089799204,37.2442720212274,5.748388894851821,4685.312909323677,Lower middle income
Tunisia,TUN,2023,12200431.0,13.8048743214216,36.8002095558505,5.824737397442716,4801.014517920411,Lower middle income
Tunisia,TUN,2024,12277109.0,14.345051127668,36.186137620346,5.90531265249138,4919.573323569037,Lower middle income
Tunisia,TUN,2025,12348573.0,14.9435020818355,35.4290875384073,5.992934174124549,5041.059883413059,Lower middle income
Tunisia,TUN,2026,12415138.0,15.5066442592309,34.5750263471117,6.073882227121162,5165.5464969715,Lower middle income
Tunisia,TUN,2027,12476097.0,16.0374218747938,33.6454822293125,6.148925660463018,5293.107249166193,Lower middle income
Tunisia,TUN,2028,12531992.0,16.6130434963775,32.5832756425405,6.229111818016056,5423.818054411422,Lower middle income
Tunisia,TUN,2029,12582708.0,17.2991452304198,31.4892118538707,6.325999115846304,5557.756701792353,Lower middle income
Tunisia,TUN,2030,12628142.0,18.0089704000779,30.4413585428049,6.427383270899778,5695.002901359305,Lower middle income
Tunisia,TUN,2031,12669921.0,18.5976246085407,29.3830800807253,6.51016746313185,5835.638331564853,Lower middle income
Tunisia,TUN,2032,12709149.0,19.0796992885967,28.3725643365984,6.5774435208979085,5979.746687872752,Lower middle income
Tunisia,TUN,2033,12746529.0,19.5524018890164,27.4715252447692,6.645058216654917,6127.413732567007,Lower middle income
Tunisia,TUN,2034,12781010.0,20.1058619744716,26.6842257228037,6.7269371657094,6278.727345791201,Lower middle income
Tunisia,TUN,2035,12812269.0,20.7055363850033,26.0247166323116,6.817977311446547,6433.777577847784,Lower middle income
Tunisia,TUN,2036,12842491.0,21.2669151347625,25.5874378348536,6.90655788237458,6592.6567027893125,Lower middle income
Tunisia,TUN,2037,12872060.0,21.8191852550101,25.291282396838,6.995996151546631,6755.459273332813,Lower middle income
Tunisia,TUN,2038,12900189.0,22.420378641811,25.0350916016539,7.093754231218418,6922.282177130536,Lower middle income
Tunisia,TUN,2039,12927306.0,23.1027736821556,24.8696672604731,7.205537401058771,7093.224694429796,Lower middle income
Tunisia,TUN,2040,12953864.0,23.862903473833,24.7937559416237,7.330799895220771,7268.388557157179,Lower middle income
Tunisia,TUN,2041,12979693.0,24.6303412941741,24.7894575737311,7.458458455073168,7447.878009461566,Lower middle income
Tunisia,TUN,2042,13005236.0,25.3677289305195,24.8474774467598,7.582639604421496,7631.799869752234,Lower middle income
Tunisia,TUN,2043,13030303.0,26.1003215629417,24.9636927301873,7.707172936585982,7820.263594269226,Lower middle income
Tunisia,TUN,2044,13054102.0,26.9389717613357,25.1475707935537,7.8492473724850065,8013.3813422230205,Lower middle income
Tunisia,TUN,2045,13076089.0,27.9252226251345,25.3977094580477,8.01523680850539,8211.268042543341,Lower middle income
Tunisia,TUN,2046,13095745.0,28.9003346340124,25.6720506416189,8.180128782299548,8414.041462275958,Lower middle income
Tunisia,TUN,2047,13113222.0,29.7786928434127,25.9415763736682,8.330344273587306,8621.822276668881,Lower middle income
Tunisia,TUN,2048,13127665.0,30.6485755355109,26.2099793167971,8.47951789793348,8834.734140988685,Lower middle income
Tunisia,TUN,2049,13138145.0,31.6206765546039,26.4850528675993,8.644790687616835,9052.90376411092,Lower middle income
Tunisia,TUN,2050,13145141.0,32.6775149310491,26.7528571932769,8.823279554531807,9276.460983927484,Lower middle income
Turkiye,TUR,2000,65425961.0,9.08547664950281,47.2317315950749,4.59957218,4192.44316738494,Upper middle income
Turkiye,TUR,2001,66245128.0,9.2827979101411,46.1369864916315,4.88784933,3045.55413956926,Upper middle income
Turkiye,TUR,2002,67048795.0,9.48630909445249,45.1338009163314,5.06227875,3583.19745897158,Upper middle income
Turkiye,TUR,2003,67831730.0,9.69525111025887,44.215381440172,5.01427698,4637.88218501529,Upper middle income
Turkiye,TUR,2004,68592617.0,9.90867108495712,43.3697554029757,4.9096446,5960.77898909049,Upper middle income
Turkiye,TUR,2005,69329557.0,10.1250418417102,42.5923696228171,4.89389706,7303.01388860245,Upper middle income
Turkiye,TUR,2006,70045349.0,10.3402703030632,41.8600184121342,5.14591694,7953.07848024969,Upper middle income
Turkiye,TUR,2007,70158112.0,10.548976289451,41.1550117667817,5.23760796,9711.22376120832,Upper middle income
Turkiye,TUR,2008,71051678.0,10.6651115563462,40.3919396755528,5.21761751,10843.5036940489,Upper middle income
Turkiye,TUR,2009,72039206.0,10.6998224266347,39.5461695129669,5.49438715,9012.99945793034,Upper middle income
Turkiye,TUR,2010,73142150.0,10.7533140956222,38.7015390945362,5.02053452,10622.7020439723,Upper middle income
Turkiye,TUR,2011,74223629.0,10.8086953023048,37.9156182469198,4.6530509,11300.7852215681,Upper middle income
Turkiye,TUR,2012,75175827.0,10.8671677444952,37.1699787632293,4.44444656,11713.2849831139,Upper middle income
Turkiye,TUR,2013,76147624.0,10.9531352120614,36.4026676509529,4.37099934,12578.1878632,Upper middle income
Turkiye,TUR,2014,77181884.0,11.0341588895581,35.595540567361,4.32517862,12165.220135038,Upper middle income
Turkiye,TUR,2015,78218479.0,11.118741262379,34.8265230874707,4.11690426,11049.9951100942,Upper middle income
Turkiye,TUR,2016,79277962.0,11.2973508098164,34.29361873325,4.28469229,10970.0458948862,Upper middle income
Turkiye,TUR,2017,80312698.0,11.5614356110924,33.9307691237472,4.17974997,10695.550196231,Upper middle income
Turkiye,TUR,2018,81407204.0,11.8938986966186,33.6525028878303,4.12101603,9568.83506330228,Upper middle income
Turkiye,TUR,2019,82579440.0,12.4389779416645,33.513323540076,4.35954332,9215.44049888114,Upper middle income
Turkiye,TUR,2020,83384680.0,13.1307438407251,33.3545512524299,4.61640215,8638.73903848102,Upper middle income
Turkiye,TUR,2021,84147318.0,13.7793439935438,33.0443423061081,6.2849751058257315,14384.288728892065,Upper middle income
Turkiye,TUR,2022,84979913.0,14.2743700861558,32.588535325136,6.395448579949763,15141.216522804234,Upper middle income
Turkiye,TUR,2023,85325965.0,14.6730315172246,32.0422108008297,6.491947445667355,15937.975252815871,Upper middle income
Turkiye,TUR,2024,85525744.0,15.0646636859411,31.4191858757947,6.588522388736504,16776.660896222722,Upper middle income
Turkiye,TUR,2025,85740864.0,15.4532011160262,30.7324730402762,6.686086463493156,17659.479724510533,Upper middle income
Turkiye,TUR,2026,85997464.0,15.9127676003156,30.0274528437969,6.796821149641218,18588.7541072377,Upper middle income
Turkiye,TUR,2027,86273632.0,16.4580153228948,29.3129379512952,6.9232395439985925,19566.928621331383,Upper middle income
Turkiye,TUR,2028,86548144.0,17.0761166370955,28.5985498638582,7.063647908609624,20596.57648186359,Upper middle income
Turkiye,TUR,2029,86809040.0,17.7387727960476,27.8923467962049,7.213958206546517,21680.406311227787,Upper middle income
Turkiye,TUR,2030,87076136.0,18.410260952732,27.2014782153717,7.368935349234636,22821.269264521772,Upper middle income
Turkiye,TUR,2031,87322272.0,19.0567957963991,26.5357707060105,7.523689111324196,24022.166529881422,Upper middle income
Turkiye,TUR,2032,87548200.0,19.652530236712,25.9055235487514,7.674565312560842,25286.257223495755,Upper middle income
Turkiye,TUR,2033,87764152.0,20.1957907482896,25.3256859025044,7.821703306714328,26616.86670007226,Upper middle income
Turkiye,TUR,2034,87962472.0,20.7128600788356,24.8162316694501,7.969623549753701,28017.49530061465,Upper middle income
Turkiye,TUR,2035,88151928.0,21.2356750767652,24.3984233136605,8.123744567673066,29491.827560522812,Upper middle income
Turkiye,TUR,2036,88335872.0,21.7955982386348,24.0944415427841,8.289420374577448,31043.74190224391,Upper middle income
Turkiye,TUR,2037,88503968.0,22.4229830069334,23.9161707038975,8.47171159334636,32677.32083796472,Upper middle income
Turkiye,TUR,2038,88647120.0,23.1272324303822,23.8132521216434,8.671566576866587,34396.86170919041,Upper middle income
Turkiye,TUR,2039,88776584.0,23.9041636545799,23.7370090559176,8.887881221022404,36206.88799145936,Upper middle income
Turkiye,TUR,2040,88885848.0,24.7549046376631,23.6826292316067,9.121016879384568,38112.16119393291,Upper middle income
Turkiye,TUR,2041,88980888.0,25.6808136441976,23.6442899408781,9.371369229631366,40117.693385163526,Upper middle income
Turkiye,TUR,2042,89064536.0,26.6823747518138,23.6263288483283,9.639361104300054,42228.760377991865,Upper middle income
Turkiye,TUR,2043,89122840.0,27.7500945656714,23.6277446762542,9.923818739113248,44450.91560825754,Upper middle income
Turkiye,TUR,2044,89166464.0,28.8616254252961,23.644395697138,10.221562077923249,46790.00474383385,Upper middle income
Turkiye,TUR,2045,89185400.0,29.9908740270627,23.6715094954002,10.528842607168697,49252.1810624135,Upper middle income
Turkiye,TUR,2046,89203232.0,31.1068873517584,23.7016365410129,10.841143254138782,51843.9216385085,Upper middle income
Turkiye,TUR,2047,89187400.0,32.1839900666596,23.7257095911804,11.154753477686365,54572.0443822331,Upper middle income
Turkiye,TUR,2048,89142832.0,33.2162376960094,23.7355670418653,11.46902925936205,57443.725974702254,Upper middle income
Turkiye,TUR,2049,89064168.0,34.2115179802658,23.7285910816214,11.785554345486307,60466.520747223185,Upper middle income
Turkiye,TUR,2050,88957912.0,35.1827774801172,23.7033748131892,12.106729436141078,63648.38055394479,Upper middle income
Ukraine,UKR,2000,49556660.0,19.5186748112905,25.9895283407776,5.30685186,653.294311523438,Upper middle income
Ukraine,UKR,2001,49106855.0,19.7253905363671,24.7365797751644,5.72534418,800.49072265625,Upper middle income
Ukraine,UKR,2002,48677281.0,20.2807542532016,23.5020410145323,5.99220037,903.011901855469,Upper middle income
Ukraine,UKR,2003,48315136.0,20.9933038316411,22.5059687242857,6.54574108,1076.48156738281,Upper middle income
Ukraine,UKR,2004,47979507.0,21.5911629321543,21.6932817719051,6.16856956,1401.01806640625,Upper middle income
Ukraine,UKR,2005,47585556.0,21.9164308166372,21.0099335142602,6.3461585,1875.33508300781,Upper middle income
Ukraine,UKR,2006,47278694.0,22.0948609415221,20.4428728816183,6.4171896,2366.494140625,Upper middle income
Ukraine,UKR,2007,47062798.0,22.2358696730094,20.0554528259445,6.01776791,3160.32763671875,Upper middle income
Ukraine,UKR,2008,46819175.0,21.8874718139125,19.8578948898109,5.49754429,4017.806640625,Upper middle income
Ukraine,UKR,2009,46623731.0,21.412957138538,19.8319556341062,6.60991716,2607.08764648438,Upper middle income
Ukraine,UKR,2010,46456003.0,20.9885212507398,19.8786255071585,6.81387615,3039.63232421875,Upper middle income
Ukraine,UKR,2011,46307853.0,20.5451035920521,19.9715318485965,6.81669855,3656.69799804688,Upper middle income
Ukraine,UKR,2012,46210056.0,20.5748547997826,20.2596978689542,7.11789227,3951.34228515625,Upper middle income
Ukraine,UKR,2013,46126770.0,20.6628176290144,20.6538564277073,6.94358015,4129.89697265625,Upper middle income
Ukraine,UKR,2014,45972380.0,20.9779051251224,21.1175854574201,7.19506168,3054.908203125,Upper middle income
Ukraine,UKR,2015,45784896.0,21.7215715845781,21.612589166117,7.78352833,2094.47387695313,Upper middle income
Ukraine,UKR,2016,45616832.0,22.4375447590746,22.0484128087683,7.55205393,2158.46118164063,Upper middle income
Ukraine,UKR,2017,45436041.0,23.2420967001411,22.4136810133653,7.44187737,2604.28759765625,Upper middle income
Ukraine,UKR,2018,45208907.0,23.9591650206221,22.5984961154149,7.51989269,3059.0517578125,Upper middle income
Ukraine,UKR,2019,44957458.0,24.6146045398727,22.6345223554079,7.09175062,3619.86157226563,Upper middle income
Ukraine,UKR,2020,44680014.0,25.2828375624753,22.6018004055771,7.56217051,3709.76928710938,Upper middle income
Ukraine,UKR,2021,44298640.0,25.7725230363922,22.4470756964017,7.455091818621853,4767.779552930912,Upper middle income
Ukraine,UKR,2022,41048766.0,26.5249328766639,22.016389105576,7.582630901808804,5101.9915078513495,Upper middle income
Ukraine,UKR,2023,37732836.0,27.6372055426887,21.2899365498863,7.762485267544307,5459.631062469233,Upper middle income
Ukraine,UKR,2024,37860221.0,28.239354443179,20.6831546181875,7.866990516135454,5842.340445374845,Upper middle income
Ukraine,UKR,2025,38980376.0,28.1756222178247,20.3380325628097,7.874349773484775,6251.877002147724,Upper middle income
Ukraine,UKR,2026,39535849.0,28.3674355948076,19.8841686173449,7.9209808441801135,6690.121264831044,Upper middle income
Ukraine,UKR,2027,39245209.0,29.150701189726,19.1685458899272,8.056425945918816,7159.085587059297,Upper middle income
Ukraine,UKR,2028,38952090.0,29.9276902453891,18.4276985482747,8.192319217621797,7660.923384493318,Upper middle income
Ukraine,UKR,2029,38654410.0,30.6754501404905,17.7455649833638,8.32647291173649,8197.939022989702,Upper middle income
Ukraine,UKR,2030,38353853.0,31.392473231143,17.1586500627338,8.459317890623147,8772.598399912373,Upper middle income
Ukraine,UKR,2031,38050627.0,31.9293368361124,16.6117405557539,8.567220030597262,9387.540267173048,Upper middle income
Ukraine,UKR,2032,37746691.0,32.3365113632757,16.1185650832391,8.658291919559442,10045.58834799456,Upper middle income
Ukraine,UKR,2033,37442089.0,32.6727730913974,15.7332571050873,8.742519820513174,10749.764303035685,Upper middle income
Ukraine,UKR,2034,37135845.0,33.1999505162436,15.4268012013299,8.859918938852164,11503.3016054143,Upper middle income
Ukraine,UKR,2035,36828147.0,34.0221199889951,15.1784701831135,9.026379652908712,12309.660388345348,Upper middle income
Ukraine,UKR,2036,36519766.0,34.6042383559393,14.9609018983182,9.15943305162904,13172.543333565944,Upper middle income
