Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Singapore,SGP,2022,4.89702511,2.48891997337341,32.7954085061744,16.8529336310715,15.9424748751029,82.8951219512195,1.8,11.99,,88428.7024226232,5637022,High income,11.389951883964704
Singapore,SGP,2023,,,33.1253772353762,17.4332629423088,15.6921142930674,,,,,,5917648,High income,
Singapore,SGP,2024,,,33.9448020659812,18.2917962346624,15.6530058313188,,,,,,5955865,High income,
Singapore,SGP,2025,,,34.9531128508089,19.1782315327791,15.7748813180298,,,,,,5991374,High income,
Singapore,SGP,2026,,,36.0675683795959,20.0810945253402,15.9864738542558,,,,,,6023284,High income,
Singapore,SGP,2027,,,37.1957451666713,20.9835145369093,16.2122306297621,,,,,,6056584,High income,
Singapore,SGP,2028,,,38.3325097214601,21.8939892237487,16.4385204977115,,,,,,6088492,High income,
Singapore,SGP,2029,,,39.4877608181959,22.815878547903,16.671882270293,,,,,,6115534,High income,
Singapore,SGP,2030,,,40.6069971051105,23.7244464514132,16.8825506536973,,,,,,6140315,High income,
Singapore,SGP,2031,,,41.6658013423707,24.5960620239951,17.0697393183756,,,,,,6166565,High income,
Singapore,SGP,2032,,,42.6710586417633,25.4200730746238,17.2509855671396,,,,,,6190677,High income,
Singapore,SGP,2033,,,43.6156062752311,26.1996908138436,17.4159154613875,,,,,,6214951,High income,
Singapore,SGP,2034,,,44.4839973941404,26.9449448433344,17.539052550806,,,,,,6234327,High income,
Singapore,SGP,2035,,,45.3394919361986,27.7105493871055,17.6289425490931,,,,,,6248184,High income,
Singapore,SGP,2036,,,46.2580197477853,28.5491685825716,17.7088511652138,,,,,,6257879,High income,
Singapore,SGP,2037,,,47.2130680069847,29.4482086995085,17.7648593074762,,,,,,6267299,High income,
Singapore,SGP,2038,,,48.1058563811355,30.3585844899331,17.7472718912024,,,,,,6274161,High income,
Singapore,SGP,2039,,,48.8674267600108,31.2284649311945,17.6389618288163,,,,,,6275950,High income,
Singapore,SGP,2040,,,49.506967095708,32.0489977515965,17.4579693441116,,,,,,6273112,High income,
Singapore,SGP,2041,,,50.0888822251836,32.8715736872208,17.2173085379628,,,,,,6266493,High income,
Singapore,SGP,2042,,,50.6351588288172,33.7076423394293,16.9275164893879,,,,,,6258808,High income,
Singapore,SGP,2043,,,51.1272303104354,34.5335199738658,16.5937103365696,,,,,,6249986,High income,
Singapore,SGP,2044,,,51.6314578133213,35.3961670710056,16.2352907423157,,,,,,6236429,High income,
Singapore,SGP,2045,,,52.1839911232953,36.3170037894218,15.8669873338735,,,,,,6224029,High income,
Singapore,SGP,2046,,,52.7958471991331,37.2955317429618,15.5003154561713,,,,,,6209556,High income,
Singapore,SGP,2047,,,53.5053132067314,38.3564635875141,15.1488496192173,,,,,,6191689,High income,
Singapore,SGP,2048,,,54.2518860571332,39.4402271307615,14.8116589263717,,,,,,6178476,High income,
Singapore,SGP,2049,,,55.0366709348151,40.538133922571,14.4985370122441,,,,,,6161780,High income,
Singapore,SGP,2050,,,55.9434006085252,41.7158562515975,14.2275443569277,,,,,,6143685,High income,
Serbia,SRB,2000,6.18357754,,48.0799058920134,23.7937291944575,24.2861766975559,71.5829268292683,10.9,7.440111,,974.725469278615,7516346,Upper middle income,6.882155861378929
Serbia,SRB,2001,6.49677134,,48.1518125880113,24.3107576926692,23.8410548953421,72.2341463414634,10.4,7.5700555,,1812.42088281393,7503433,Upper middle income,7.502418734914823
Serbia,SRB,2002,7.59296274,,48.2192030424731,24.7752314482695,23.4439715942036,72.2853658536585,9.9,7.7,,2390.73459447107,7500031,Upper middle income,7.779355959403001
Serbia,SRB,2003,7.66696072,,48.2837315864194,25.1828721241076,23.1008594623118,72.4365853658537,9.1,8.123333,,3153.9011312754,7480591,Upper middle income,8.056395419940785
Serbia,SRB,2004,7.84200048,,48.2786292134742,25.4838772486201,22.7947519648542,72.6829268292683,8.4,8.546666,,3597.08798057009,7463157,Upper middle income,8.187879902826603
Serbia,SRB,2005,8.28380585,,48.196334272477,25.6806069685709,22.5157273039061,72.8341463414634,7.8,8.969999,,3807.97417321786,7440769,Upper middle income,8.244852613645048
Serbia,SRB,2006,8.49390411,,48.0190814295974,25.7797215673837,22.2393598622136,73.3853658536585,7.4,9.393333,,4492.7136699046,7411569,Upper middle income,8.410212178996842
Serbia,SRB,2007,9.37648869,4.20983982086182,47.7509427617515,25.7864354398354,21.9645073219161,73.6317073170732,7.1,9.816667,,6081.08765700202,7381579,Upper middle income,8.712938849915414
Serbia,SRB,2008,9.48246479,4.28094434738159,47.4020422688159,25.7072627705974,21.6947794982185,73.8853658536585,6.9,10.24,,7376.73517910716,7350222,Upper middle income,8.906086432057375
Serbia,SRB,2009,9.34623528,4.48398017883301,47.0426888973918,25.5976114222703,21.4450774751215,73.9853658536585,6.7,10.3,,6414.0448463847,7320807,Upper middle income,8.76624537218137
Serbia,SRB,2010,9.5273037,3.90093231201172,46.707163814053,25.4917745492913,21.2153892647617,74.3365853658537,6.6,10.37,457.25906,5970.92660940072,7291436,Upper middle income,8.694657405297567
Serbia,SRB,2011,9.11380386,4.2383599281311,46.5325545822968,25.4904620952166,21.0420924870801,74.5365853658537,6.4,10.57,,7082.2861666075,7236519,Upper middle income,8.865352039453267
Serbia,SRB,2012,9.32820415,3.84768438339233,46.8453076064932,25.8288967747448,21.0164108317484,74.8365853658537,6.1,10.565001,,6263.04086072815,7201497,Upper middle income,8.74242110665041
Serbia,SRB,2013,9.31232452,,47.6152988175827,26.4969613080433,21.1183375095394,75.1853658536585,5.9,10.56,,7040.41812068781,7166553,Upper middle income,8.8594228395316
Serbia,SRB,2014,9.2459898,,48.6099080245693,27.3297827317739,21.2801252927954,75.3365853658537,5.7,10.72,,6886.67809068704,7131787,Upper middle income,8.837344112864798
Serbia,SRB,2015,8.8132,,49.7570563003371,28.2800987520075,21.4769575483297,75.2878048780488,5.4,11.02,,5820.3215576888,7095383,Upper middle income,8.669110789661225
Serbia,SRB,2016,8.45890999,3.63470005989075,50.8721349656193,29.2471251063677,21.6250098592516,75.6878048780488,5.2,11.13,,5982.37030126471,7058322,Upper middle income,8.696572139859216
Serbia,SRB,2017,8.22039318,3.71016001701355,51.9843219838154,30.2560990868634,21.7282228969521,75.5390243902439,5.1,11.16,521.0,6548.03653824187,7020858,Upper middle income,8.78692051853683
Serbia,SRB,2018,8.53168106,3.58231997489929,53.2665314122019,31.3988125615005,21.8677188507014,75.890243902439,5.0,11.265,521.2537,7559.86165747394,6982604,Upper middle income,8.930608169730212
Serbia,SRB,2019,8.66552734,3.61647009849548,54.6017908714794,32.5658710453221,22.0359198261573,75.9365853658537,4.8,11.37,,7755.632986437,6945235,Upper middle income,8.956174695288947
Serbia,SRB,2020,8.70042229,,55.8406068162926,33.6161859843146,22.224420831978,74.4780487804878,4.7,11.505057,457.4535,8098.70955668849,6899126,Upper middle income,8.999460013979633
Serbia,SRB,2021,10.00950623,3.29867005348206,56.7307892970407,34.3061691056933,22.4246201913474,72.780487804878,4.6,11.641718,,9680.52798074468,6834326,Upper middle income,9.177871722248542
Serbia,SRB,2022,9.65742779,3.23938989639282,57.3125583332035,34.7309461391858,22.5816121940177,75.2365853658537,4.5,11.641718,,10022.9688543402,6664449,Upper middle income,9.212634623601122
Serbia,SRB,2023,,,57.94954577942,35.2833271368328,22.6662186425872,,,,,,6623183,Upper middle income,
Serbia,SRB,2024,,,58.7227701059051,36.007912299795,22.7148578061101,,,,,,6578962,Upper middle income,
Serbia,SRB,2025,,,59.510774643862,36.76789508371,22.742879560152,,,,,,6530017,Upper middle income,
Serbia,SRB,2026,,,60.2089745302568,37.4554655475524,22.7535089827043,,,,,,6487491,Upper middle income,
Serbia,SRB,2027,,,60.8015694913402,38.0541261906372,22.747443300703,,,,,,6443982,Upper middle income,
Serbia,SRB,2028,,,61.2841139146238,38.5710998636817,22.7130140509421,,,,,,6399624,Upper middle income,
Serbia,SRB,2029,,,61.6252085032178,38.98741833465,22.6377901685678,,,,,,6354447,Upper middle income,
Serbia,SRB,2030,,,61.8911551287585,39.3588583448094,22.5322967839492,,,,,,6308118,Upper middle income,
Serbia,SRB,2031,,,62.1361634379732,39.7213970080981,22.4147664298751,,,,,,6261089,Upper middle income,
Serbia,SRB,2032,,,62.3426520622907,40.0574967614634,22.2851553008273,,,,,,6213416,Upper middle income,
Serbia,SRB,2033,,,62.5090051108699,40.3714178242281,22.1375872866418,,,,,,6165071,Upper middle income,
Serbia,SRB,2034,,,62.6538565348558,40.6733828560336,21.9804736788222,,,,,,6116704,Upper middle income,
Serbia,SRB,2035,,,62.8130656216344,40.9758648426898,21.8372007789447,,,,,,6068196,Upper middle income,
Serbia,SRB,2036,,,63.038084525932,41.3118481851492,21.7262363407828,,,,,,6019834,Upper middle income,
Serbia,SRB,2037,,,63.3614876232924,41.7123031712013,21.6491844520911,,,,,,5971407,Upper middle income,
Serbia,SRB,2038,,,63.7406703008724,42.1327830423389,21.6078872585336,,,,,,5923285,Upper middle income,
Serbia,SRB,2039,,,64.2009811840053,42.5958448640434,21.6051363199619,,,,,,5875318,Upper middle income,
Serbia,SRB,2040,,,64.8016472886301,43.1688250287433,21.6328222598868,,,,,,5828174,Upper middle income,
Serbia,SRB,2041,,,65.4932212156785,43.8114735679938,21.6817476476847,,,,,,5781461,Upper middle income,
Serbia,SRB,2042,,,66.2237470196461,44.4771545564384,21.7465924632076,,,,,,5735572,Upper middle income,
Serbia,SRB,2043,,,66.9822537294163,45.1561014542083,21.826152275208,,,,,,5690822,Upper middle income,
Serbia,SRB,2044,,,67.763863479582,45.8450707991261,21.9187926804559,,,,,,5646936,Upper middle income,
Serbia,SRB,2045,,,68.5612572248467,46.5388867080869,22.0223705167598,,,,,,5603761,Upper middle income,
Serbia,SRB,2046,,,69.3635401024278,47.2292206394109,22.1343194630169,,,,,,5561355,Upper middle income,
Serbia,SRB,2047,,,70.1832804496434,47.9302595118955,22.2530209377479,,,,,,5519521,Upper middle income,
Serbia,SRB,2048,,,71.0837981638712,48.7000099623274,22.3837882015438,,,,,,5478211,Upper middle income,
Serbia,SRB,2049,,,72.056180731733,49.5315477073891,22.524633024344,,,,,,5437125,Upper middle income,
Serbia,SRB,2050,,,72.9607296265267,50.3052823950293,22.6554472314973,,,,,,5396481,Upper middle income,
Slovakia,SVK,2000,5.30256939,3.86468005180359,44.9704945905628,16.4233821122026,28.5471124783602,73.0512195121951,8.1,9.95,,5421.6448441887,5388720,High income,8.598154525181508
Slovakia,SVK,2001,5.3315053,3.93569993972778,43.7473693099929,16.3679093634258,27.3794599465671,73.4024390243903,7.8,10.26,,5712.47802761654,5378867,High income,8.650408188825967
Slovakia,SVK,2002,5.50947618,4.24539995193481,42.6108368504795,16.3296191668707,26.2812176836088,73.6048780487805,7.5,10.484,,6554.62808369461,5376912,High income,8.787926656784125
Slovakia,SVK,2003,5.44849873,4.20956993103027,41.6006959112054,16.3177052849776,25.2829906262279,73.6048780487805,7.3,10.708,,8675.39633696465,5373374,High income,9.068246291029602
Slovakia,SVK,2004,6.37190437,4.10157012939453,40.750523791546,16.346278545231,24.404245246315,73.9585365853659,7.1,10.932,,10650.1290097126,5372280,High income,9.27332728465224
Slovakia,SVK,2005,6.58870029,3.75995993614197,40.0609481106868,16.4233521460878,23.637595964599,73.9048780487805,6.9,11.156,,11641.5410321763,5372807,High income,9.362335103602941
Slovakia,SVK,2006,6.85076714,3.70770001411438,39.4503846591065,16.5297265367288,22.9206581223777,74.2048780487805,6.6,11.38,,13167.8954730379,5373054,High income,9.485536984932573
Slovakia,SVK,2007,7.17735338,3.52321004867554,38.9500326393961,16.6549337194046,22.2950989199915,74.2073170731707,6.4,11.604,,16110.4817265237,5374622,High income,9.687225378053173
Slovakia,SVK,2008,6.9563446,3.52165007591248,38.6006960396032,16.8013664163855,21.7993296232177,74.7048780487805,6.1,11.828,,18744.3192278346,5379233,High income,9.838646010977017
Slovakia,SVK,2009,7.94779444,4.00641012191772,38.5436675449526,17.0209132184257,21.5227543265269,74.909756097561,5.9,12.052,,16586.7527805228,5386406,High income,9.71635963048325
Slovakia,SVK,2010,7.66638851,4.0447998046875,38.7142612720511,17.2668950514766,21.4473662205744,75.1121951219512,5.7,12.276,504.70273,16899.448680529,5391428,High income,9.735036277925136
Slovakia,SVK,2011,7.29859495,3.89836001396179,38.9901403319512,17.5481751439558,21.4419651879954,75.9585365853659,5.5,12.5,,18469.4354316836,5398384,High income,9.823872505952078
Slovakia,SVK,2012,7.53581381,3.8590099811554,39.4612066242009,18.0041465085949,21.457060115606,76.109756097561,5.4,12.38,,17516.9691054078,5407579,High income,9.770925353258123
Slovakia,SVK,2013,7.49518156,4.06895017623901,40.1143714089078,18.613203960189,21.5011674487188,76.4121951219512,5.3,12.44,,18312.7805149823,5413393,High income,9.81535448386639
Slovakia,SVK,2014,6.88411617,4.21589994430542,40.8909492177303,19.29501600109,21.5959332166403,76.8121951219512,5.2,12.44,,18770.9289896545,5418649,High income,9.840064621677831
Slovakia,SVK,2015,6.76215172,4.57843017578125,41.8080986794682,20.0641245028756,21.7439741765926,76.5634146341463,5.1,12.64,,16442.0760860018,5423801,High income,9.70759894324071
Slovakia,SVK,2016,7.09177732,3.90078997612,42.9974711861622,20.9669052942893,22.0305658918729,77.1658536585366,5.1,12.71,,16636.0769133073,5430798,High income,9.719328924157434
Slovakia,SVK,2017,6.75699091,3.93220996856689,44.3936163689056,21.9479063549341,22.4457100139715,77.1658536585366,5.0,12.77,500.0,17645.5298716761,5439232,High income,9.778237765223587
Slovakia,SVK,2018,6.66639853,3.95290994644165,45.8020130464426,22.9301574444198,22.8718556020227,77.2658536585366,5.0,12.87,500.31763,19573.3717031314,5446771,High income,9.881925334928212
Slovakia,SVK,2019,6.91964769,4.27311992645264,47.1743766979644,23.9293582031718,23.2450184947926,77.6658536585366,4.9,12.91,,19406.0589683582,5454147,High income,9.873340614246928
Slovakia,SVK,2020,7.12650204,4.76427984237671,48.4093813779099,24.8794866434145,23.5298947344954,76.8658536585366,4.9,13.006243,485.35,19735.4858280801,5458827,High income,9.890173605380973
Slovakia,SVK,2021,7.75624657,4.79718017578125,49.4568271263227,25.6541011925274,23.8027259337953,74.6146341463415,5.0,13.103204,,22138.1949833348,5447247,High income,10.005059675537769
Slovakia,SVK,2022,7.73064041,,50.4641276809572,26.4374938711877,24.0266338097694,76.9658536585366,5.0,13.103204,,21342.7666714692,5431752,High income,9.968468163662637
Slovakia,SVK,2023,,,51.4188207516504,27.3323647496168,24.0864560020335,,,,,,5426740,High income,
Slovakia,SVK,2024,,,52.2037560648731,28.2146152099042,23.9891408549689,,,,,,5401276,High income,
Slovakia,SVK,2025,,,52.9201110175036,29.1103346918295,23.8097763256742,,,,,,5363757,High income,
Slovakia,SVK,2026,,,53.5187353713893,29.9478422396161,23.5708931317732,,,,,,5355431,High income,
Slovakia,SVK,2027,,,53.9764837922766,30.6517024706537,23.3247813216229,,,,,,5344998,High income,
Slovakia,SVK,2028,,,54.5086420153712,31.3670070701867,23.1416349451845,,,,,,5332702,High income,
Slovakia,SVK,2029,,,55.0770129759932,32.1292368217171,22.9477761542761,,,,,,5318346,High income,
Slovakia,SVK,2030,,,55.543635430757,32.8399633771523,22.7036720536048,,,,,,5302174,High income,
Slovakia,SVK,2031,,,55.813447437665,33.4370529285429,22.3763945091222,,,,,,5284438,High income,
Slovakia,SVK,2032,,,55.902462567027,33.9221642875966,21.9802982794304,,,,,,5265403,High income,
Slovakia,SVK,2033,,,55.9030405423481,34.3326792167484,21.5703613255997,,,,,,5245099,High income,
Slovakia,SVK,2034,,,55.9731586908502,34.7777924414615,21.1953662493887,,,,,,5223800,High income,
Slovakia,SVK,2035,,,56.1739938255258,35.296200014052,20.8777938114738,,,,,,5201353,High income,
Slovakia,SVK,2036,,,56.459039991008,35.8664839252186,20.5925560657893,,,,,,5178160,High income,
Slovakia,SVK,2037,,,56.9594959188968,36.5639376890274,20.3955582298695,,,,,,5154418,High income,
Slovakia,SVK,2038,,,57.7745199165217,37.4508168538655,20.3237030626561,,,,,,5130231,High income,
Slovakia,SVK,2039,,,58.8549399347639,38.5230473042513,20.3318926305126,,,,,,5105872,High income,
Slovakia,SVK,2040,,,60.0984167803824,39.6988955681256,20.3995212122568,,,,,,5081281,High income,
Slovakia,SVK,2041,,,61.446997519577,40.9325994763303,20.5143980432467,,,,,,5056725,High income,
Slovakia,SVK,2042,,,62.9158524757232,42.2355320049881,20.6803204707351,,,,,,5032399,High income,
Slovakia,SVK,2043,,,64.4754978801974,43.583233246597,20.8922646336004,,,,,,5008046,High income,
Slovakia,SVK,2044,,,66.1344099140362,44.9857793742925,21.1486305397437,,,,,,4983813,High income,
Slovakia,SVK,2045,,,67.7806024501919,46.3470896571321,21.4335127930598,,,,,,4959754,High income,
Slovakia,SVK,2046,,,69.3600211921693,47.6262780154577,21.7337431767117,,,,,,4935632,High income,
Slovakia,SVK,2047,,,70.9642609745994,48.9109465776933,22.0533143969061,,,,,,4911411,High income,
Slovakia,SVK,2048,,,72.6036851141351,50.217618036991,22.3860670771441,,,,,,4886992,High income,
Slovakia,SVK,2049,,,74.2716014159363,51.5464760017721,22.7251254141642,,,,,,4862101,High income,
Slovakia,SVK,2050,,,75.9714317833961,52.9063914672263,23.0650403161699,,,,,,4836837,High income,
Thailand,THA,2000,3.10125351,5.25345993041992,43.8829877665989,8.80251200411884,35.0804757624801,71.205,18.5,5.6643767,,2005.97694514234,63007815,Upper middle income,7.603886475505856
Thailand,THA,2001,3.02623773,4.81787014007568,43.3792360174805,9.16210697701502,34.2171290404654,71.52,17.7,6.0482826,,1889.93432467144,63651141,Upper middle income,7.544297358598842
Thailand,THA,2002,3.334723,3.86491990089417,42.9588444120937,9.51709331543494,33.4417510966588,71.775,16.9,6.432188,,2089.75183111554,64266437,Upper middle income,7.644800596815532
Thailand,THA,2003,3.24312782,3.72561001777649,42.6269343596548,9.87978784198864,32.7471465176662,72.101,16.1,6.816094,,2347.54001286066,64868166,Upper middle income,7.761123255819226
Thailand,THA,2004,3.13893151,4.03088998794556,42.3578746279834,10.2533547231038,32.1045199048796,72.1,15.4,7.2,,2641.56268717857,65452047,Upper middle income,7.8791259479822795
Thailand,THA,2005,3.15972233,3.93859004974365,42.0963439239568,10.6217509015733,31.4745930223836,72.894,14.8,7.085,,2867.70383436062,66017420,Upper middle income,7.961266930822618
Thailand,THA,2006,3.09970832,4.05038022994995,41.773454802002,10.9444007677202,30.8290540342818,73.341,14.2,6.97,,3331.32043511773,66567687,Upper middle income,8.111124031440792
Thailand,THA,2007,3.19277525,3.60314989089966,41.3866114142164,11.2130374116697,30.1735740025467,73.779,13.6,7.1299996,,3918.52817434581,67102394,Upper middle income,8.273471396551493
Thailand,THA,2008,3.45933938,3.50850009918213,40.9922627538581,11.4629562436231,29.5293065102351,74.221,13.1,7.29,,4309.13509292986,67619830,Upper middle income,8.36849248846574
Thailand,THA,2009,3.61939645,3.86193990707397,40.6382297866718,11.730004480037,28.9082253066348,74.669,12.6,7.4500003,,4135.43986952819,68121080,Upper middle income,8.327348978953273
Thailand,THA,2010,3.39009809,3.5084400177002,40.2890456323974,12.0334420851547,28.2556035472426,75.012,12.2,7.61,435.92398,4973.86288823778,68579447,Upper middle income,8.511952058289356
Thailand,THA,2011,3.56825495,4.80555009841919,39.9223743100647,12.3782678320699,27.5441064779948,75.302,11.7,7.71,,5373.6232832898,69007208,Upper middle income,8.589257686846684
Thailand,THA,2012,3.5229404,3.59691834449768,39.6234784277851,12.7788680218975,26.8446104058876,75.59,11.3,7.81,,5725.52802835463,69436098,Upper middle income,8.652690056196338
Thailand,THA,2013,3.45313334,3.82439851760864,39.4940129315302,13.2552528961712,26.2387600353591,75.96,11.0,7.91,,6018.08244729255,69845114,Upper middle income,8.702523957211225
Thailand,THA,2014,3.68448091,3.91917753219604,39.5565144682596,13.8080328847299,25.7484815835297,76.279,10.6,8.046666,,5801.1978916205,70216367,Upper middle income,8.665819708247517
Thailand,THA,2015,3.8522861,3.86397624015808,39.72661984392,14.4253374635217,25.3012823803982,76.563,10.3,8.183333,,5688.85335397884,70540795,Upper middle income,8.646263987300964
Thailand,THA,2016,3.93900609,3.76761746406555,39.8914360247636,15.0823642795828,24.8090717451808,76.769,10.0,8.32,,5833.57715617098,70859841,Upper middle income,8.671385668570714
Thailand,THA,2017,3.85276842,3.46532154083252,40.0618541912691,15.7793632430084,24.2824909482607,76.989,9.6,8.344999,436.0,6413.09182530343,71160187,Upper middle income,8.766096777665318
Thailand,THA,2018,3.87040329,3.19769406318665,40.3013405116213,16.5321700852304,23.7691704263909,77.19,9.4,8.37,436.4975,7099.77650081458,71376079,Upper middle income,8.86781858377543
Thailand,THA,2019,3.78911877,3.02221417427063,40.607794056073,17.3351890927991,23.2726049632739,77.197,9.1,8.7,,7605.69657797759,71522271,Upper middle income,8.936652795236206
Thailand,THA,2020,4.35724688,3.15314173698425,40.974368915158,18.1828532318187,22.7915156833393,77.331,8.8,8.8133335,426.59998,6985.64393892574,71641484,Upper middle income,8.851612456264517
Thailand,THA,2021,5.15337038,2.98212432861328,41.4084358543198,19.0788682890423,22.3295675652775,77.606,8.5,8.926666,,7058.0694998852,71727332,Upper middle income,8.861926851152617
Thailand,THA,2022,5.35470581,2.61187028884888,41.9038541372374,20.0038807513821,21.8999733858553,75.291,8.3,9.04,,6909.35997481451,71735329,Upper middle income,8.840632289434962
Thailand,THA,2023,,,42.4662473757894,20.968546826091,21.4977005496984,,,,,,71702435,Upper middle income,
Thailand,THA,2024,,,43.0865648827834,21.9820365175353,21.104528365248,,,,,,71668011,Upper middle income,
Thailand,THA,2025,,,43.7434423954487,23.0239920543965,20.7194503410521,,,,,,71619863,Upper middle income,
Thailand,THA,2026,,,44.4257116531572,24.0936909741738,20.3320206789833,,,,,,71559614,Upper middle income,
Thailand,THA,2027,,,45.1403664753772,25.1963394367085,19.9440270386687,,,,,,71488156,Upper middle income,
Thailand,THA,2028,,,45.9221949583793,26.3359676998322,19.586227258547,,,,,,71406994,Upper middle income,
Thailand,THA,2029,,,46.7741288185847,27.4966764134391,19.2774524051455,,,,,,71316193,Upper middle income,
Thailand,THA,2030,,,47.6908603846987,28.67400733118,19.0168530535187,,,,,,71215022,Upper middle income,
Thailand,THA,2031,,,48.6855114372109,29.8723917597754,18.8131196774355,,,,,,71104021,Upper middle income,
Thailand,THA,2032,,,49.7728486698382,31.1033427829823,18.6695058868559,,,,,,70982289,Upper middle income,
Thailand,THA,2033,,,50.9487257844133,32.3695942681376,18.5791315162757,,,,,,70847953,Upper middle income,
Thailand,THA,2034,,,52.1932067148483,33.6535479550329,18.5396587598154,,,,,,70701654,Upper middle income,
Thailand,THA,2035,,,53.4794635022299,34.9389831053519,18.540480396878,,,,,,70540885,Upper middle income,
Thailand,THA,2036,,,54.7764019532053,36.2037314387189,18.5726705144864,,,,,,70366494,Upper middle income,
Thailand,THA,2037,,,56.0654246018043,37.4377962417295,18.6276283600748,,,,,,70180037,Upper middle income,
Thailand,THA,2038,,,57.3288816905601,38.6336749591834,18.6952067313767,,,,,,69979037,Upper middle income,
Thailand,THA,2039,,,58.5384168331764,39.7667198719111,18.7716969612653,,,,,,69763933,Upper middle income,
Thailand,THA,2040,,,59.6961329583091,40.8384488840333,18.8576840742758,,,,,,69535002,Upper middle income,
Thailand,THA,2041,,,60.8200872783305,41.8713493075218,18.9487379708086,,,,,,69288471,Upper middle income,
Thailand,THA,2042,,,61.9352245973253,42.8936463416022,19.0415782557231,,,,,,69025351,Upper middle income,
Thailand,THA,2043,,,63.0505736978786,43.9151030925781,19.1354706053005,,,,,,68748083,Upper middle income,
Thailand,THA,2044,,,64.1481815758904,44.9219687126723,19.2262128632181,,,,,,68456530,Upper middle income,
Thailand,THA,2045,,,65.2264207876727,45.9152555941565,19.3111651935162,,,,,,68150152,Upper middle income,
Thailand,THA,2046,,,66.2755233118553,46.8893967756518,19.3861265362036,,,,,,67827311,Upper middle income,
Thailand,THA,2047,,,67.2841117769903,47.8343689604786,19.4497428165117,,,,,,67489358,Upper middle income,
Thailand,THA,2048,,,68.2195230622031,48.7206626958516,19.4988603663515,,,,,,67136738,Upper middle income,
Thailand,THA,2049,,,69.0338097913725,49.5064480242807,19.5273617670918,,,,,,66767317,Upper middle income,
Thailand,THA,2050,,,69.733689655421,50.1971289442728,19.5365607111482,,,,,,66382735,Upper middle income,
Tajikistan,TJK,2000,4.26492405,2.32871007919312,84.8141091599029,6.68737691405355,78.1267322458493,63.542,62.2,10.8,,136.925716400723,6284735,Lower middle income,4.919438562722726
Tajikistan,TJK,2001,4.57802534,2.37659001350403,82.1958494099529,6.5927291453224,75.6031202646305,64.197,57.5,10.836471,,168.676285365186,6407377,Lower middle income,5.1279814068501635
Tajikistan,TJK,2002,4.43647242,2.77578997612,79.6141838620057,6.50227045298239,73.1119134090233,64.898,53.0,10.872941,,186.951638285222,6531669,Lower middle income,5.230849964611375
Tajikistan,TJK,2003,4.70218658,2.42078995704651,77.2114992826189,6.42191164834779,70.7895876342711,65.874,48.7,10.909412,,233.58124845289,6658575,Lower middle income,5.453529975698238
Tajikistan,TJK,2004,4.79911184,2.77203011512756,75.0763673677751,6.34795365361907,68.7284137141561,66.604,44.8,10.945883,,305.745158587502,6790547,Lower middle income,5.722751939895723
Tajikistan,TJK,2005,5.21024704,3.51213002204895,73.0961466114903,6.25683507457184,66.8393115369185,66.531,41.4,10.982353,,333.927150941684,6924720,Lower middle income,5.810922858234005
Tajikistan,TJK,2006,5.03254795,3.40350008010864,71.2602403323497,6.13257590464358,65.1276644277062,66.997,38.3,11.018824,,401.018403316427,7057566,Lower middle income,5.994007319810667
Tajikistan,TJK,2007,5.54050112,3.41326999664307,69.7592546755616,5.96883422954016,63.7904204460215,67.405,35.7,11.055294,,516.997210618914,7194477,Lower middle income,6.248037479172625
Tajikistan,TJK,2008,5.91206694,3.45983004570007,68.5822066610905,5.76311431328797,62.8190923478025,67.924,33.4,11.091764,,703.327375898643,7338403,Lower middle income,6.55582246747984
Tajikistan,TJK,2009,5.85579777,4.0983099937439,67.5572053751767,5.53230432371501,62.0249010514617,68.248,31.5,11.128236,,664.795655734657,7490230,Lower middle income,6.499479708824726
Tajikistan,TJK,2010,5.73543453,4.00675010681152,66.671879604656,5.30913775028909,61.3627418543669,68.37,29.9,11.164706,,737.338883219356,7652141,Lower middle income,6.603047600915982
Tajikistan,TJK,2011,5.85971785,3.93511009216309,66.1456733097743,5.12823507254236,61.017438237232,68.698,28.4,11.201177,,833.601978202852,7824785,Lower middle income,6.725756044080322
Tajikistan,TJK,2012,5.98185873,4.01803016662598,65.7413184753698,4.99222695110559,60.7490915242642,69.13,27.2,11.237647,,952.452819695469,8014084,Lower middle income,6.859040572645934
Tajikistan,TJK,2013,6.53226423,5.29397630691528,65.215142797166,4.90094399185418,60.3141988053118,69.579,26.3,11.274117,,1028.19704279396,8216724,Lower middle income,6.935562103517249
Tajikistan,TJK,2014,6.6654973,5.59398889541626,64.7981575112711,4.8605713279806,59.9375861832905,69.697,25.4,11.310588,,1081.54402932039,8425552,Lower middle income,6.986144955910143
Tajikistan,TJK,2015,6.90735912,4.96774005889893,64.6546579324183,4.86589751487662,59.7887604175417,69.665,24.7,11.347059,,956.916310930656,8643840,Lower middle income,6.863715938235779
Tajikistan,TJK,2016,6.96349716,5.73094129562378,64.6316867686227,4.9141237232669,59.7175630453558,69.982,24.1,11.38353,,788.710481734485,8865631,Lower middle income,6.670399310203407
